,Title,email,KeyWords,Abstract,domain,Institution,Country,Latitude,Longitude
34,LEAN SIX SIGMA FOR MITIGATING HIGH SCHOOL DROPOUTS,@utc.edu,"DMAIC, Dropout Rates, Lean Six Sigma, Secondary Education, Socioeconomic Perspectives","In the United States, there is a need for smart cities to help manage an ever-growing population. The enhancement of smart cities will further require an educated and skilled workforce. Government officials take the lion's share in managing the education s ystem in a manner that students leave high school with the skills and knowledge to be successful in post-secondary education or in a technical school. This study focused on dropout rates in selected high schools in Hamilton County, Tennessee. Lean Six Sigma's DMAIC was used so as to provide a unique and repeatable study framework. Data in the form of graduation rates and enrollment numbers were first collected and analyzed using Minitab. The initial data analysis was followed by further investigation based on a survey questionnaire distributed to high school teachers, which resulted in determining the root causes of the dropout rates. The results of the survey indicated that poor reading skills played a significant role, leading to higher dropout rates. The academic performance of h igh school students  is oftentimes tied to how they performed while in elementary school. The students who struggled in their elementary education have a higher risk of dropping out of school even before reaching their senior year. Ensuring increased economic and societal advantages for future high school graduates demands an integrated approach that mitigates the root causes of dropout rates. Keywords DMAIC, Dropout Rates, Lean Six Sigma, Secondary Education, Socioeconomic Perspectives Introduction and Literature Review According to the 2018 PISA (Program for International Student Assessment), which is a series of tests centered on three main domains: science, reading, and math and has become the world's most influential education study, students from China came in first place while students from the U.S. came in tenth. All students need to be performing at higher levels in math, science and reading to compete in the technical world we live in today. In the United States many high school students graduate each year without the skills they need to function in the world outside the classroom. If this trend is allowed to continue, the United States will not have the educated workforce that is required for the management and function of its many smart cities and for the overall success in a technological driven world. Moreover, it should be emphasized that good education is interlinked with good health (Freudenberg & Ruglis, 2007). Disparities in high school e ducation caused by dropouts can adversely affect the future workforce and the enrollment in colleges and universities. Hence, high school dropout is a problem that needs to be noted, prioritized, and addressed with an integrated approach involving all stakeholders, including but not limited to local and federal government agencies and educators. According to the U.S. Constitution , it is primarily the State and local government’s responsibility to ensure that citizens receive an education.  States and local  communities establish schools, develop curricula, and determine requirements for enrollment and graduation.  Curriculum is based around individual state’s content standards. Standards are created based around students’ individual needs, differing abilitie s and interests, as well as their social and prior experiences. Federal and state policies have shown to have both limits and potential for determining how",utc.edu,University of Tennessee at Chattanooga,United States,35.0459,-85.2953
35,CORPORATE RESTRUCTURING SPIN-OFF OF PROJECT MANAGEMENT ORGANIZATION: IDENTIFYING THE KEY RESEARCH FACTORS,@knights.ucf.edu,"Corporate Restructring Spin-off, Project Management Organization","The intent of this paper is to identify key research factors to understand the performance of project management organizations during a corporate spin-off. Based on the author’s experience in leading a project management team and executing a spin -off, the need to identify the factors critical to success are needed to be identified. The researcher conducted a systematic literature review in the areas of technical project -based organizations, change, and corporate spin-offs. Results of the systematic literature review are provided and included with the taxonomy of factors, and sub- factors. Engineering Managers may use this paper to understand the dynamics of  a project-based organization during a spin-off. Engineering manager researchers may use this paper to help identify the important factors focused on technical project-based organizations during a corporate spin-off. Keywords Corporate Restructring Spin-off, Project Management Organization Introduction In the present, the number of conglomerates are in decline (Nolan, Jin, & Chunhang, 2007; Tubke,  2004). Organizations are divesting to become more specialized, and strengthen the attractiveness of investments (Kengelbach, Roos & Keienburg, 2014; Bergh, Johnson & Dewitt, 2008; Tubke, 2004). These efforts are a challenging endeavor due to the engineering comp lexity in these technical project -based organizations, and the combination of managerial challenges presented (Wiedner & Mantere, 2018). There are multiple types of divestitures: Spin-off, Sell-off, and carveouts. The focus of this paper will be on spin- offs. The intent of this paper is to develop a foundation that can be used to bridge the links between spin- off drivers and outcomes, giving an engineering manager clarity on how they can influence the outcome. Real life examples of histrorically strong an d influential conglomerates breaking up is seen in the power generation business: General Electrical, Siemens, and Mitsubishi. All three have or plan to spin -off their energy business into independent organizations.  In the power industry there is a large environmental threat as the conventional means of power generation using fossil fuels has come in to question and the  market pushes towards a greener means of power generation through decarbonization. These activities are challenging as it involves many levers, and a deep understanding of how the process  will occur, what influence a manager has on them based on the drivers and decisions made,  and what outcomes are desired. Adding onto this difficulty, a spin-off tends to be large-scale, a focus on change is something many organizations are not accustomed to, and the unique features involving different technology integration (Ajmal & Koskinen, 2008; Love, Fong, Irani, 2005). With all these changes and complexities it creates a good area for research, in an  area that is not a main focus when research methodologies are applied (Corley & Gioia, 2004). Literature Research Method To determine the key literature research factors involved in executing a corporate restructuring spin -off, a Two step literature r esearch process based on the Preferred Reporting Items for Systematic Reviews and Meta -Analyses (PRISMA) with an added step of forward/backward citations was used. First, the PRISMA process was used, as shown in Exhibit 1. PRISMA is used in many systematic literature reviews and is a process required in most healthcare journal (Liberati, 2009). Although it is not required in this research",knights.ucf.edu,,,46.3144754,11.0480288
36,METALLOGRAPHIC SAMPLE PREPARATION USING ENGINEERING MANAGEMENT PRINCIPLES,@uncc.edu,"Consumables, Metallography, Sample Preparation.","Metallography is a sub-domain of metallurgy that focuses on the evaluation of the structural characteristics of metals and alloys. In the field of metallography, sample preparation is a key step in performing reliable metallurgical testing. It has been established that inadequately prepared test samples can lead to possible misinterpretation of material defects and nonconformities. These potential misjudgments can lead to large-scale ramifications within a company as well as with their customers. The aim of this study is to evaluate the quality levels of samples prepared using an existing vendor compared to a prospective al ternative. As a means of evaluation, Statistical process control tools are used to monitor the percentage of defectives and type of defects that occur throughout the process. Furthermore, a cost-benefit analysis is conducted to determine whether the altern ative option is a viable, economical solution based on costs and efficiency. In conjunction, these two methods will serve as the main factors when selecting vendors for lab consumables moving forward. The results of this study intend to introduce industry guidelines for monitoring the financial and quality aspects of metallographic sample preparation. Keywords Consumables, Metallography, Sample Preparation. Introduction The field of metallurgy is a branch of materials science and engineering that focuses on the properties and elements of metals and alloys. A sub-section of metallurgy is metallography which consists of the evaluation of the structural characteristics of a metal or alloy using microscopy (Di Gianfrancesco, 2017). Metallographic sample preparation is a pivotal step to ensure reliable metallurgical testing. Literature has shown that success in metallography largely depends on the diligence shown during the pre paration process (Warren, Martinez -Ubeda, Payton, Picco & Scott, 2016). To clearly distinguish structural details, the specimen must be free from changes caused by surface deformation and scratches. Also, in some cases, the edges of the samples must be preserved (Petzow, 1999). It is important to note that, the presence of defects does not necessarily render a sample unable to be analyzed. However, any defects present after preparation will only be amplified once viewed under a microscope. Although metallography is utilized for research purposes, it is also a service provided by many materials testing companies. In the latter case, sample quality tends to be overlooked in favor of metrics such as production, revenue, and on-time delivery. This can prove troublesome because constant misinterpretation of samples due to subpar preparation could damage a company’s reputation, or worse, lead to potential lawsuits. Because of this, the monitoring of process performance is a necessity when providing services with high quality expectations. Even when processes are in-control, statistical process control (SPC) requires that they are continuously improved to further reduce variability (Oakland, 2007). To achieve continuous improvement, organizations must be willing to implement changes whether it be investing in new equipment or e xperimenting with different vendors. Deming’s fourth of fourteen points calls for the end of awarding business based on price tag (English, 2007). Instead, relevant levels of quality should be evaluated along with price. In metallography, the type of consumables used plays a big role on the condition of the samples prepared. New concepts and preparation materials have been introduced to enable metallographers to produce better, more consistent results. Much of this involves eliminating or reducing the use of SiC paper for grinding (Vander Voort, 2002). Currently, sample preparation involves four to five cycles of grinding",uncc.edu,University of North Carolina at Charlotte,United States,35.227085,-80.843124
37,QUALIFYING THE VALUE OF LIFE-CYCLE PROCESS MODELS IN SYSTEM DEVELOPMENT: AN INVESTIGATION INTO PERCEPTIONS IN ACADEMIC LITERATURE,@uah.edu,"Lifecycle models, waterfall, agile, vee, spiral","The selection of a model for managing the life-cycle of system development is instrumental in directing project goals and timeline. The chosen model has an impact on system development by promoting or limiting flexibility, consistency, innovation capability, and maintainability, among other aspects. It is i mportant for practitioners to holistically assess the value of each model in reaching their project goals. This research investigates four common life-cycle process models (waterfall, vee, spiral, and agile) through a systematic literature review. 830 quotes from 40 academic sources are used to identify attributes, whether the attribute is being used in a positive, neutral, or negative manner, and how the attributes are substantiated through evidence. Overall, the most positively perceived model from the dataset is agile (83% positive perceptions). The findings show that each model has specific positively perceived attributes. For attributes like Risk & Error Manageability  and Scalability, agile is positively perceived. Vee is positively perceived for its Fo rmality, Standardization, and  Verification & Validation Capabilities . Waterfall is largely perceived negatively as a model, only being positively perceived for its Applicability  to simple projects and for people’s understanding of the model. This research is novel in the application of a consistent coding methodology to characterize the perceptions of these life-cycle models, formalizing the understanding of the benefits and drawbacks of each model. Keywords Lifecycle models, waterfall, agile, vee, spiral Introduction Models for system development —referred to as life -cycle models —have evolved to cover different use cases in system development. There are numerous life -cycle models with different purposes, but four commonly discussed models are waterfall, vee, spiral, and agile. The choice of life -cycle model has an impact on the development of a system through aspects like flexibility, consistency, innovation, and maintainability (Ruparelia, 2010). It is important for practitioners to understand the purpose of each life -cycle model as well as the strengths and limitations of each model to improve decision-making in the choice of model. Much is known about life-cycle models in industry, evident in the large number of studies examining the benefits and drawbacks of life-cycle models, but few systematic analyses have been conducted to capture perceptions of each model in literature. Examining a sample of literature through a consistent coding methodology can reveal information about each model that is not typically captured in literature discussing the benefits and drawbacks of life -cycle models. Our study aims to capture the perceived advantages and disadvantages of each model by addressing the following research questions: RQ1: What attributes of the waterfall, vee, spiral, and agile life-cycle models are perceived positively or negatively in literature? RQ2: Are there differences in the attributes that are perceived positively or negatively in litera ture for the waterfall, vee, spiral, and agile life-cycle models? RQ3: Are there differences in the evidence used to substantiate claims for the waterfall, vee, spiral, and agile life-cycle models?",uah.edu,University of Alabama at Huntsville,United States,34.7252,-86.6405
38,A COMPARATIVE STUDY ON COPPER CONDUCTOR MANUFACTURING PROCESSES,@northeastern.edu,"Copper – Cu, CONFORM – Continuous formation machine, Lean","Copper and Aluminum are the primary and most prominently used electrical conductors for transformers.  Although copper is expensive, transformer manufacturers prefer copper because it increases the effective lifecycle of a transformer and requires low maintenance.  Copper being an expensive material and the fact that it could oxidize easily tends to be a concern for manufacturers.  Hence, to minimize the possibility of oxidization, it is preferred to be processed faster.  Over the years, the copper demand trends have changed as customers now ask for specific quantity defined by weight or length.  This trend calls for a change in the manufacturing process t hat can match these requirements based on specific quantity.  This process is known as continuous formation (CONFORM), but it works like an extrusion process.  This paper compares the legacy (existing) and the new manufacturing process called CONFORM.  In addition, the lean systems introduced with CONFROM, and the impacts of those lean systems. Keywords Copper – Cu, CONFORM – Continuous formation machine, Lean Introduction Copper is an expensive yet fluctuating commodity economically, and manufacturing small quantities with the legacy(existing) process sometimes questions the feasibility for manufacturing.  Copper conductor manufacturing process has rather been a lengthy but a straight forward process.  Lengthy in terms of total number of processes from raw material to finished goods.  CONFORM is a relatively new process and is quite faster than the legacy process. Recently, CONFORM process has become more affordable, so, conductor manufacturers are adopting to this process rapidly.    The major difference amongst both the processes is the presence of interim processes.  The legacy processes, after rod breakdown are diverted to two processes – wire drawing or flat wire mill.  This would then be followed by heat treatment, etc.  CONFORM on the other hand is a rather straightforward process where the raw material enters and you directly get the final product, be it wire or flat wire.  There are major processing differences that m ake CONFORM faster and a seamless process.  CONFORM also introduces a lean systems within itself which would provide better product quality in reduced times. The legacy process consists approximately seven processes to get to the finished goods.  It start s with (1) rod inspection and breakdown, (2) material halt, (3) flat wire mill or wire drawing, (4) annealing, (5) cool down, (6) paper covering either flat wire or wire, (7) packaging and dispatch.  The pay off and take up stands are designed in such a way that the spools are easily fixed on them and the material gets wound on the spools.  Once the spool is filled, the material is then transported to the next respective process with the spool.  The spool sizes are different for flat wire and wires. The legacy(existing) process requires a lot of interim material wait and storage before moving to the next stage which increases the overall production time, lack of free spools, excess material transportation time.  This also results in multiple bottlenecks that cause further delays.  The legacy process also requires multiple dies for the rod breakdown and wire drawing process.  In an economic sense this process is not great if the quantity is small, as all the processes would still have to take place to obtain finished goods. This paper explores and compares the CONFORM process as opposed to the legacy(existing) process. CONFORM has common bases as the legacy process.  However, being a modern technology, gives it a better edge over the legacy process.  CONFORM combines all the methods of the legacy process and provides finished good that directly go for paper covering/packaging followed by dispatch.",northeastern.edu,,,46.3144754,11.0480288
39,OUTLOOK OF ELECTRIC VEHICLE MARKET: PREDICTING EV PRICES USING MACHINE LEARNING TECHNIQUES,@utc.edu,"Electric vehicle, price prediction, machine learning.","The reserves of fossil fuels are depleting and the negative environmental impacts of fossil fuels are driving the global transition to electric vehicle (EV). EV has grown in popularity as battery technology has improved in recent years. Consumers may find that purchasing an EV is a wise decision. The low noise levels, drive quality, and ease of use are all outstanding factors that make the case for EVs stronger. The operating and maintenance expense of an EV is only a fraction of that of an internal combustion engine vehicle. EVs have a much higher energy conversion efficiency than internal combustion engine vehicles. Although the EV prices are still somewhat high , EVs are a terrific alternative when various factors are considered. However, EVs are not cheap at the moment, and this is a big factor in purchase decisions, but the trend is changing and the prices of EVs are decreasing with enhanced performance due to innovations in technology especially the charging technology and storage batteries. This study predicts the price of an EV based on various factors that are considered important when purchasing an EV. The dataset will be anal yzed and the price prediction will be done using machine learning techniques. The accuracy metrics of the outcome will show how accurate the price prediction s are and the prediction will help potential EV customers see if the EV model of their interest is reasonably priced. Keywords Electric vehicle, price prediction, machine learning. Introduction The reserves of fossil fuels are depleting all the time and the negative environmental consequences of fossil fuels are also a concern. It is due time for the globe to gradually avoid using fossil fuels and transitioning to electric automobiles is becoming a trend. Electric vehicles (EVs)  have grown in popularity as battery technology has improved in recent years. Consumers may find that purchasing an electric car is a wise decision. The low noise levels, drive quality, and ease of use are all outstanding f actors that make the case for EVs stronger.  In the United States, driving a gasoline - powered vehicle 10,000 miles per year cost s anywhere between 6,229 and 9,887 US dollars per year including operating costs and ownership costs. The expense of driving an EV the same distance, on the other hand, is 8,356 US dollars per year. EV’s operating cost is significantly lower than that of gasoline-powered vehicles but EV’s ownership cost is not as low as gasoline-powered vehicles (AAA, 2021). Many people believe th at the majority of automobiles will be come electric by 2040 (McKerracher & Wagner, 2021). The major causes of this change include rising petroleum fuel prices and expensive maintenance expenses for internal combustion engine cars as well as environmental c oncerns. Although the energy cost of making an electric car is significant, as is its price, EVs are a terrific alternative when all factors are considered, including the fact that charging electric vehicles is quite inexpensive. EV Market Outlook The electric vehicle (EV) market has been growing rapidly over the recent decade. Despite the COVID -19 pandemic and supply chain challenges, including semiconductor chip shortages, sales of EVs reached another record high in 2021 (IEA, 2022). In 2021, the global EV sales nearly doubled and reached 6.75 million units, which is 108 % more than in 2020 (Irle, 2022). The global share of EVs, including battery electric vehicle (BEV) and plug-in hybrid electric",utc.edu,University of Tennessee at Chattanooga,United States,35.0459,-85.2953
40,PROJECT ENGINEERING MANAGER CERTIFICATION: BRINGING THE BRIDGE BETWEEN PROJECT MANAGEMENT AND ENGINEERING MANAGEMENT,@gmail.com,"Project Engineering Manager certificate, knowledge domains, engineering management certification.","The professional world has considered certification as a means to measure and validate essential skills. Project management has multiple certifications available globally. While there are multiple project management methodologies, most knowledge intensive industries utilize the waterfall mode l. However, there are no recognized project management certifications that are specifically designed for engineering manager or any other technical discipline manager.  A Project Management (PM) certification tuned for engineering managers would bridge the gap between classic project management knowledge domains and engineering management domains. This paper summarizes the work of a small ASEM project team’s benchmarking work comparing fourteen certifications and maps the content to ASEM’s Engineering Management Body of Knowledge (EMBoK) domains. Additionally, the team surveyed engineering managers to provide practitioners a basis for input to a framework for a PM for engineering manager certification (PM for EM certification).  Early data analysis reveals core knowledge domains that are essential to the perspective project manager for engineering management undergraduates, graduates and professionals . Keywords Project Engineering Manager certificate, knowledge domains, engineering management certification. Introduction In an effort to support the engineering management discipline, ASEM provides certifications, full and micro, for the practitioner on two levels, Associate and Professional. ASEM is expanding their product portfolio to provide additional certifications and badges that are representative of EM related knowledge and skills. ASEM will be releasing a Lean, Six Sigma Green Belt certification by 2023.  Recently, ASEM initiated a project to examine the need for a certification for engin eering managers in project management. This paper presents results from benchmarking existing PM certifications and preliminary findings from a survey of engineering managers and their need for project management certification. Fourteen project management  certifications were identified and selected for benchmark analysis. Reviews of industryrecognized PM certifications from 8 countries indicated that some certifications, while providing basic coverage of project management domain knowledge, lacked related domain knowledge important to engineering managers. To further explore the needs of engineering managers relative to project management, the ASEM PM for EM project team developed a survey to identify domains related to project management that are adequately covered in existing PM certification. Additionally, data from the survey was sought to identify domains that might be developed to further enhance the knowledge, skills, and abilities of practicing engineering managers, researchers, and students relative to project management. Project management discipline as an interdisciplinary approach PM as a discipline has evolved over the last 10 decades as an essential methodology to manage large projects (Exhibit 1). As the PM project management discipline progre ssed it embraced a number of management components that sought to enhance overall project effectiveness. Developed in the late 1950s, Critical Path method allows a project manager to schedule a set of project activities and identify the longest path of dependent activities. When jointly used",gmail.com,,,46.3144754,11.0480288
41,ANALYSIS OF FACTORS AFFECTING MODEL-BASED SYSTEMS ENGINEERING IN SMALL AND MEDIUM  ENTERPRISES IN SOUTH AFRICA,@up.ac.za,"Model-Based Systems Engineering, Small and Medium Enterprises , Small and Medium Engineering Organisations,","Systems Engineering has mostly been implemented in large engineering enterprises.  Many studies have revealed the benefits of Systems Engineering for large and complex organi zations and projects.  However, Small and Medium Enterprises (SMEs) still lag in implementing traditional Systems Engineering approaches and processes. Model-Based Systems Engineering (MBSE) is defined as the formali zed application of modelling to support system requirements, design, analysis, verification, and validation activities from the conceptual design t hroughout development and other life cycle phases.  MBSE provides a def inite advantage over the more traditional Systems Engineering implementations. Despite its benefits, MBSE adoption by smaller  enterprises has been slow  or non- existent. The benefits of t ools and technological advancement seem to favour  larger corporations. However, SMEs are important drivers of economies worldwide and should benefit from implementing MBSE. E nterprises must perform a trade-off between the investment required for MBSE imple mentation to the possible gains and benefits.  Implementing MBSE may not be justified in the SME context as it is not adequately tailored to the needs of the SME culture, resources, skills, and tools. This paper proposes an adoption framework for the uptake  of MBSE in SMEs whose effectiveness shall be tested in future research. Keywords Model-Based Systems Engineering, Small and Medium Enterprises , Small and Medium Engineering Organisations, MBSE Adoption. Introduction There is no doubt that Small and Medium Engineering Enterprises, herein referred to as Small and Medium Enterprises (SMEs), contribute to the Gross Domestic Product of nations worldwide  (International Finance Corporation, 2019) and could therefore be drivers of improving  economies. Several factors hindering the success of these organizations have been put forward, and attempts to remedy them have been made. However, the failure rates recorded globally are still alarming. A rate of 60% has been recorded in Malaysia and South Africa (J Abor, 2010; OECD, 2020; Rahman et al., 2016; Rajagopaul et al., 2020) , 45.4% to 51% in the United States of America (Otar, 2018)  and an average percentage of 25% in the European Union. Lower  percentages are recorded in  the middle to upper -income nations because it’s easier to access funding with minimal corruption (Gherghina et al., 2020). In developing economies like Malaysia and South Africa, where access to funding is stifled, the advancement of technology in the information age and the increasing complexity of products further increase their problems and worsen their chances of survival. Through an interdisciplinary approach, Systems Engineering enables the realization of s ystem solutions that satisfy the full range of customer requirements (Leonard, 1999; Walden et al., 2015). Systems Engineering, at its core, manages complexity through iteration of the development, analysis , and synthesis of the systems. This  capability is instrumental in managing the new realms of technology whereby products do not exist as standalone but are interconnected via the Internet of Things. As an adaptation to this change, Systems Engineering has been transitioning from full reliance on documents to exploiting the interconnectedness and information sharing of the digital age using Model-Based Systems Engineering (MBSE). By using traceable, consistent, error-free, easily shared, communicated, and automated models , MBSE has been noted to reduce the burden of traditional Systems Engineering tasks. With limited capacity and resources, SMEs saw no motivation to spend on deploying traditional Systems Engineering (Hentze, 2017). MBSE, on the other hand,",up.ac.za,University of Pretoria,South Africa,-25.75433545,28.230857806174797
42,,,,,,,,46.3144754,11.0480288
43,QUANTIFYING RESPONSIVENESS IN THE VACCINE INDUSTRY TO EVALUATE AND IMPROVE PANDEMIC RESPONSE,@fit.edu,"Responsiveness, model, SARS-CoV-2 pandemic, supply chain","In the wake of the pandemic Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) we can look at many aspects of the global response, including social, scientific, and governmental. Current research in the areas of vaccine development and manufacturing find the process of developing a new vaccine takes an especially long time and is unresponsive. Understanding the factors that influence responsiveness can help organizations be better prepared to address the needs of society should another pandemic strike. Responsiveness can be linked to product, process, and volume. The vaccine development and manufacturing process historically takes years to reach distribution for public use. In the face of potential pandemics, learning from SARS-CoV-2 vaccine responsiveness will provide essential information for future decision making. This paper will propose a method to quantify and evaluate the responsiveness of manufacturing processes and vaccine development within the vaccine industry by considering various elements of an organization’s vaccine development and supply chain process. We created a model to evaluate characteristics within the supply chain for vaccine delivery. The model can be used to better understand an organization’s strengths and weaknesses in their supply chain. In turn, an organization can be better prepared to act swiftly against a future pandemic. Keywords Responsiveness, model, SARS-CoV-2 pandemic, supply chain Introduction Researchers have studied the vaccine industry and found that it has historically been unresponsive and slow to develop products compared to other industries (Moalla, Bouras, & Neubert, 2007) (Rosa, Prazeres, Azevedo, & Marques, 2021). The recent Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) pandemic shows that there is a need for a fast paced, rapid response development process to quickly respond to  global health concerns.  Ebrahim, Ahmad, & Muhamad  (2014) describe that in many industries  fast-paced development and customer driven market s create substantial competition within manufacturing companies. Responsiveness in any industry is linked to customer demand. Customer responsiveness is also linked to product, process, and volume (Holweg, 2005) Though it is unfortunate that the SARS -CoV-2 pandemic has been so devastating throughout the world,  there is an opportunity to evaluate the vaccine industry’s responsiveness. The following main objectives need to be met to be able to evaluate the responsiveness of the vaccine industry: 1. Determine what factors affect a vaccine company’s ability to be res ponsive in developing a vaccine to meet an unexpected high demand within a desired customer wait time. 2. Use these factors to develop an evaluation model to quantify a company’s performance in terms of responsiveness. Some of the many things that need to be considered when developing a process includes, technologies involved, quality control, upstream supply chains, and downstream supply chains. These factors can be quite difficult to consider for a product being manufactured and can get even more complicated when customer demand of the specific product does not remain constant. Considering the responsiveness of manufacturing can help a company better develop a manufacturing process for an everchanging customer demand.  Responsiveness in terms of manufacturing  has been described as, “the ability of manufacturing company to respond quickly [to] customer demands and market changes” (Ebrahim, Ahmad, & Muhamad, 2014) . There are many items  that can be considered when trying to evaluate t he responsiveness capabilities of a company, industry, or manufacturing process.",fit.edu,Florida Institute of Technology,United States,28.064270999999998,-80.6230040282868
44,APPLYING THE PRODUCTION CULTURAL BIORHYTHM IN THE DMAIC PROCESS,@fiu.edu,"Production Cultural Biorhythm, DMAIC, Bottleneck.","The Production Cultural Biorhythm (PCB) has the potential to become a significant tool in every phase of the structured continuous improvement approach of Define, Measure, Analyze, Implement and Control (DMAIC). The PCB is a tool which provides a profile of the daily variation in a critical process indicator through analysis of patterns of variation over several months. In the Define phase, the PCB highlights the inefficient use of a critical resource with modeling of the Real Output Profile (ROP) for comparison to the Digital Ideal Output Profile (DIOP).  A Measure of the inefficiency in terms of production output rate or process yield can be established using the ratio, V , of actual to ideal as a metric.  Analysis of the profile provides direction for cause- and-effect analysis by highlighting time increments where a process is insufficient and allows identification of time sele ctive projects.  The verification of effectiveness in the Implement stage can be accomplished with comparison of the new ROP and V with the previous. The PCB also has potential in the Control phase with continued monitoring of the ROP over time  ensuring t he sustainability of the changes. Keywords Production Cultural Biorhythm, DMAIC, Bottleneck. Introduction The Production Cultural Biorhythm (PCB) is a newly introduced tool which can be effectively used in many aspects of continuous improvement programs.  The PCB provides a detailed depiction of daily variation in a process metric. The profiles of production operations and metrics developed considering the PCB can be used effectively in all phases of the DMAIC approach to improving processes.  This paper  provides background on development of the PCB and details an application within the DMAIC process. Production Cultural Biorhythm Development of the Production Cultural Biorhythm was prompted by the limitation of typically used key performance indicators to provide detailed information to effectively address process performance issues.  The PCB provides a much deeper level of detail allowing for depiction of daily variation in a process indicator . Key performance indicators (KPI’s) are often reported in dashboards or other visual displays on a production floor.  Typical reporting of KPI’s in a production environment is provided by plotting a metric reported daily such as yield, production output, or overall equipment effectiveness.  Such daily metrics can p rovide insight into trends, providing information to establish baselines for continuous improvement projects and track progress to goals.  The granularity the daily metrics does not, however, provide as much useful information for continuous improvement efforts as collecting data in shorter increments. A more refined measurement, as reflected in the PCB, was introduced by (Langer, Gems, Mussler, Wenger, Schafer, & Roser, 2021) where performance data is collected in small time intervals, typically five minut es. Comprehensive data collection and evaluation has been performed in more than 100 industrial facilities with the types and scope of data collection mentioned in (Langer, Gems, Mussler, Schmahl, & Roser,2022) as shown in Exhibit 1.",fiu.edu,Florida International University,United States,25.7553898,-80.3762832779774
45,A 2022 SURVEY OF ENGINEERING MANAGEMENT ACADEMIC PROGRAMS,,Engineering management programs; surveys; census,"Engineering Management (EM) is a recognized academic discipline. EM has traditionally been a popular master’s degree, but an increasing number of undergraduate programs have pursued ABET accreditation. This paper will provide a current survey of EM programs at the undergraduate, masters, and doctoral levels. These results will be compared to previous surveys to identify trends. In addition to the overall numbers of programs, a deeper dive into the undergraduate curriculum will be made. Unique features will be identified, such as service learning, co-operative learning, study abroad, online features, and capstone experiences. The results will provide a more complete picture of the current state of EM education and possibly identify new opportunities for programs to pursue. Keywords Engineering management programs; surveys; census Introduction Engineering management (EM) is an academic discipline with its own body of knowledge. In the United States, some programs with different titles cover the content of what would be considered “engineering management.”  Other closely related fields may or may not have a good deal in common with engineering management, such as construction management or project management. This discrepancy creates challenges that are unique to the discipline — there is much less confusion in traditional fields like chemical engineering or mechanical engineering. To really understand a discipline for the purpose of developing new educational programs, sharing best practices, developing standards, and communicating the value to others, it is important to understand the existing programs in that discipline. One motivation for this paper is th at West Virginia University has been authorized to start a new MS program in Engineering Management. The authors intend to offer the results of this survey to senior leadership at the university to inform the development of the new MSEM program. This paper reviews the literature regarding the historical growth of EM. Starting with the list of ABET-accredited programs and the list of EM programs on asem.org, the paper identifies the universities that currently have EM programs. The programs are reviewed in further detail to address key questions. How many credit hours for the program?  How many credit hours per course?  Where is the program housed?  Is experiential learning required, and what kinds?  Is the program mode on-campus, online, or hybrid?  What makes each program unique? Literature Review The EM literature focuses in two directions: some studies focus on programmatic structure and attempt to compile lists of recognized and accredited programs with different titles but relatively common content, wh ile other studies attempt to define the body of knowledge for the EM discipline. Both types of studies were reviewed. Surveys of EM Programs. In an attempt to compile a complete list of EM programs around the world, including programs that had different titles but were substantially equivalent to EM, Kocauglu (1990)  identified a total of 166- degree programs with 17 different program titles and from 20 different nations, 124 of which were in the United States. The majority were at the master's level (99), followed by 38 bachelors' programs and 29 PhD programs. Kotnour and Farr (2005) described the current state of the EM discipline, summarized relevant professional organization, emerging trends, knowledge roles, and stakeholder need for the profession, and identified strategic issues expected to affect the future of EM and engineering education. The authors described three perspectives to EM:",,,,,11.0480288
