,Title,email,KeyWords,Abstract,domain,Institution,Country,Latitude,Longitude
47,SYSTEMATIC FRAMEWORK TO CYBER INCIDENTSCENARIO RISK ANALYSIS,@odu.edu,"Scenario risk analysis, cyber incidents, risk management, systems engineering, scenario analysis ","Scenario risk analysis of cyber incidents are often published in the form of natural language narratives in many types  of publications, including engineering and technology, management, and economics. Though narrative -form of  scenarios may be convenient and effective for informational purposes, describing such complex scenarios as cyber  incidents only using natural language presents particular limitations: usability across disciplines, side -by-side  comparison among supposedly disti nct analysis, and re- usability. This paper describes a systematic framework to  model cyber incidents to overcome these particular limitations of narrative descriptions using tools and techniques  from systems engineering, risk analysis, and decision analysi s. This can be useful for engineering managers who are  conducting a multidisciplinary risk analysis of past or future cyber scenarios.    Keywords  Scenario risk analysis, cyber incidents, risk management, systems engineering, scenario analysis    Introduction  Scenario commonly pertains to a narrative description of what could possibly happen within a specific context or  domain, such as in a play, movie, opera, etc. From a systems perspective, scenarios can be described as a collection  of possible states of the system and its subsystems at a particular time or through time, and can be codified using  natural language or some other modeling  language. In risk analysis, a scenario pertains to a narrative description of  what could possibly happen wi thin the domain of interest, particularly descriptive of risk events, i.e. things that did  (or can) go wrong. As an example, possible scenarios of future earth include being scorched by solar flares, hit by an  asteroid, reigned by AI, or ravaged by severe climate change, the latter being more likely than the other.  Nowadays, cyber incidents are commonly analyzed using scenarios. Publications such as Data breach  digest. Scenarios from the field  (Verizon, 2016), Managing cyber crime accumulation risk  (RMS, 2016), and other  similar publications describe various cyber incident scenarios that maybe useful for engineering managers analyzing  cyber risks at their respective organizations. Consider this scenario:    “A loose affiliation of hackers located in several U.S. cities forms a g ang to reinvest some of the  gains from their previous operations to mount a more structured and coordinated campaign of  data theft. During their planning they discover that there are three quite different zero-day  vulnerabilities for sale on grey markets on the dark web. These have been discovered by  unscrupulous hackers who have carried out fuzzing tests on various systems and each is offering  to sell the technique they have discovered for around $25,000 in bitcoin. The gang quickly realise  that these three rare vulnerabilities in combination could provide a method to extract confidential  data from secure networks across many companies. They realise that they have a finite time  window before these vulnerabilities are publicized and fixed by their target victims” – RMS  (2016) p. 28.   ",odu.edu,Old Dominion University,United States,36.8862699,-76.30972478839735
48,AN ANALYTICAL STUDY OF HAZARDS AND RISKS IN THESHIPBUILDING INDUSTRY,@msstate.edu,"Hazard Evaluation Checklist, PHA Worksheet, Risk Score, Workers, and Safety Issue ","The shipbuilding industry is one of the heavy production industr ies, and because of the kinds of materials,  equipment, actions, processes, and conditions shipbuilding involves, th ere is a heightened probability for the  occurrence of accidents. Shipbuilding is associated with numerous risks and hazardous wastes that have the potential  to negatively affect environmental safety and health. The purpose of this paper is to identify and evaluate workplace  hazards in the shipbuilding industry using Khulna Shipyard as a case study. Khulna Shipyard, located in Bangladesh,  is considered as a  heavy ship construction and repair yard. In an effort to improve the decision making process  relevant to risk control and mitigation, a Preliminary Hazard Analysis (PHA) will be used to develop an initial listing  of potential hazards and hazardous events that affect workers’ health and safety. Following the initial listing of the  hazards, the paper presents a hazard evaluation worksheet (PHA worksheet), based on a systematic approach, which  is designed to help the shipyard take corrective actions.     Keywords  Hazard Evaluation Checklist, PHA Worksheet, Risk Score, Workers, and Safety Issue    Introduction  Bangladesh is a well -known maritime nation, entitled to 12 nautical miles of territorial sea and 700 rivers that flow  from the adjacent countries constituting inland waterways of 15000 mile s. Due to congenial topographical position,  water transports play a sig nificant role for Bangladeshi trade and commerce. According to present statistics, more  than 10,000 inland and coastal ships have been plying all over the country, which transport around 90% of total oil  product, 70% of cargo and 35% of passengers (Iqbal, Zakaria & Hossain, 2011).  Owing to favorable facilities, all  inland ships are manufactured and renovated in local shipyards. For instance, local shipyards can design and  manufacture ship up to 3500 deadweight (DWT) that fulfill the demand of local market and l ately, few local  shipyards achieved the competence to fabricate the ships of 10000 DWT (Iqbal, Zakaria & Hossain , 2011).  Bangladesh also exporting ships to Denmark, Mozambique, Germany, the Netherlands and Finland for more than a  decade and in 2008, was declared to be a shipbuilding nation with high international standards. With more than 200  shipyards & marine workshops in Bangladesh, a large workforce is required to work in production areas under  difficult conditions while  handling hazardous material s. Most of these production areas, which include welding,  painting, blasting, and fiberglass production have a direct effect on workers’ health. For example, exposure to  volatile organic compounds (VOCs) and fumes generating from burning base metal, as well as a substantial  generation of NO x gases during the welding and cutting processes can cause severe and chronic health problems  (Celebi & Alarcin, 2010). In recent years, research pertaining to health and safety issues of shipyard workers has  been flourished. While som e studies (Coggon & Palmer , 2016; Selikoff & Hammond , 1978; Kilburn, Warshaw &  Thorton, 1985) were conducted on how process outcomes (fumes, spark, asbestos) adversely impact on the health of  the shipyard workers, other s (Cherniack, Brammer, Lundstrom, Meyer, Morse, Nealy, & Fu 2004; Gillibrand, Ntani  & Coggon, 2016; Malharbe & Mandin , 2007) focused on the consequences of environmental factors (dust, noise,  vibration, VOC) on the shipyard workforce.   The shipyard environment demands constant caution to con trol or mitigate  the hazard s inherent in the  production processes. Thus, it is necessary to identify and manage any potential hazards, hazardous situations using ",msstate.edu,Mississippi State University,United States,33.4386876,-88.79432320417112
49,TECHNOLOGY R&D OUTCOME,@nasa.gov,"Portfolio risk, project risk, BBN, sensitivity analysis, object-oriented BBN, tornado diagram. ","The NASA Aeronautics Research Mission Directorate (ARMD) vision falls into six strategic thrusts that are aimed to  support the challenges of Next Generation Air Transportation System (NextGen). In order to achieve the goals of the  ARMD vision, the Airspace Operations and Safety Program (AOSP) is committed to developing and delivering new  technologies. To meet the challenges of constrained resources and timely technologies delivery, program portfolio  risk assessment is critical for communication and decision -making. This paper describes how Bayesian Belief  Network (BBN) is applied to assess the probability of a technology meeting the expected outcome. The network takes  into account the different risk factors of technology development and implementation phases. The use of BBNs allows  for all technologies of projects in a program portfolio to be separately examined and compared. In addition, the  technology interaction effects are modeled through the application of object-oriented BBNs. The paper discusses the  development of simplified project risk BBNs and presents various risk results. The results presented include the  probability of project risks not meeting success criteria, the risk drivers under uncertainty via sensitivity analysis, and  what-if analysis. Finally, the paper shows how program portfolio risk can be assessed using risk results from BBNs  of projects in the portfolio.     Keywords  Portfolio risk, project risk, BBN, sensitivity analysis, object-oriented BBN, tornado diagram.    Introduction  With NASA’s overall goal of transforming aviation, NASA ARMD has the vision to benefit today’s air transportation  system, aviation industry, and the passengers and businesses who rely on aviation every day. The ARMD aeronautical  research and development (R&D) encompasses a broad range of technologies to meet future needs of the aviation  community, or the outcomes of the six Strategic Thrusts, as identified in NASA Aeronautics Strategic Implementation  Plan (SIP) (NASA Aeronautics Research Mission Directorate, 2014). NASA ARMD technologies aim at increasing  the capacity and improving the efficiency, safety, and environmental compatibility of the national airspace system   (NAS). AOSP supports ARMD particularly through providing relevant technologies contributing to Thrusts 1, 5, and  6. The ultimate goal of AOSP is to mature its technologies from low technology readiness level (TRL) (NASA, 2012)  to high TRL for a successful technology transfer and implementation on operational systems in the NAS. To achieve  this goal with constrained resources, AOSP management team provides leadership to set strategic visions, build a  portfolio, allocate proper funding to technology projects or sub-projects in the portfolio, and guide the R&D execution.  Consequently, portfolio assessment is a critical component of program management activities. Program portfolio  management requires insight in technology (sub)projects from various perspective, such as benefit, cost and risk. This  paper focuses on portfolio assessment from a risk perspective.   It should be noted that for NASA AOSP, the risk management has been implemented at sub- project level,  project level and program level. At program level, the desire is to perform a portfolio risk assessment with a consistent  and transparent analysis process across the technology projects to provide insight for key decision -making and  communication. To this end, the Bayesian Belief Network (BBN) approach was chosen to model individual sub - project risks and used in portfolio assessment. For the sake of simplicity, sub -project is simply referred to project in  BBN discussion throughout this paper. The paper explains why and how the BBN was utilized to provide a visual  model of various risks and their relationships within a project and/or across projects. Various results from the project  BBN analysis are presented, including probabilistic estimates of concerned risks, risk drivers from sensitivity analysis,  and exploratory results from what -if scenarios. Finally, portfolio risk is assessed using comparative results from  Copyright, American Society for Engineering Management, 2016 ",nasa.gov,,,46.3144754,11.0480288
50,ENERGY SUSTAINABILITY OF TURKEY IN THE CASE OF LNG,@odu.edu,"Natural Gas, LNG, Turkey, LNG Terminal Extention, Natural Gas Supply ","Energy is both vital and strategic element for a nation to sustain its fundamental activities like security, logistics,  heating, etc. Countries sustain their energy demands through internal or external sources. In the case of not being  able to maintain energy dem ands from their internal sources, they would need to import their requirements.  Whenever they need to buy raw materials, they have to build terminals to process the raw material into the required  form. The dependency on the imports may cause the importing country to weaken its advantage in international  conflicts, unemployment, and welfare. Therefore, countries aim to mitigate dependence to one country and seek for  alternate countries. To keep the energy sustainable, they should not be dependent on a sole supplier country. A state  chooses to increase its number of providers; it might cause economic advantages or disadvantages regarding the type  of material. Besides, particular type of resources requires specific terminals, facilities, and technology to process the  material to be ready to consume. Consequently, decision-makers should employ a holistic approach that should  comprehend all of the aspects of the situation. We study the case of importing and building a terminal of Liquefied  Natural Gas (LNG) to define criteria in maintaining the energy sustainability and profitability of Turkey.    Keywords  Natural Gas, LNG, Turkey, LNG Terminal Extention, Natural Gas Supply    Introduction  Arab Spring has changed the maps, governments, and social and business dynamics in the Middle East and North  Africa. Local militias or terrorist  groups have taken over the control in some part of Iraq, Syria and still have been  struggling to take control in some North African countries like Libya. The turmoil in Syria has caused extra  politic  conflicts between countries. Turkey’s political position is opposed to Iran and Russia, which are leading natural gas  suppliers of the country. The politic al tension between Turkey and Russia had increased when Turkey downed a  Russian jet near Syria border. Russia immediately imposed an economic sanction to Turkey such as cutting imports.  Experience with Russia and Iran force Turkey to diversify its natural gas supplier s to secure its energy demand and  have a political advantage against those count ries. Therefore, Turkey has sought out to find new suppliers. The  country has already made agreements with Algeria and Nigeria to import LNG. Turkey also purchases from Qatar  but in a small amount. Qatar and Turkey have been discussing the details of long-term LNG trade agreement.   In the last 25 years, Turkey’s consumption of natural gas has increased. Turkey imports almost 99% of its  demand from Russia, Iran, Azerbaijan, Algeria, Nigeria, Qatar and spot market. Turkey has long- term contracts with  those countries except Qatar, which is in -progress. According to British Petrol ( BP) Statistical Review of Energy ,  countries that has the most reserves respectively are Iran, Russian Federation, Qatar, Turkmenistan,  U.S., Saudi  Arabia, and so on ( British Petrol [ BP], 2015).  Turkey purchases natural gas from Russia, Iran, and Azerbaijan  through pipelines.  Turkey also buys natural gas in liquid form from Algeria, Nigeria, Trinidad & Tobago, and Qatar.   LNG Trade of Turkey in 2014 is displayed in Exhibit 1. ",odu.edu,Old Dominion University,United States,36.8862699,-76.30972478839735
51,MULTI-FACTOR PERFORMANCE MEASURES AND THE THEORY OFCONSTRAINTS: AN ANALYSIS OF THE CURRENT RESEARCH STATE OFTHE ART,@gmail.com,"Multi-factor Performance Measures, Theory of Constraints, Scheduling, Simulation ","Planning and measurements are key to  managing any modern process. When a variety of constraints and external  factors are involved, the resulting process is hard to manage due to the complex interactions. The purpose of this paper  is to review the current state-of-the-art research in order to 1) determine the latest concepts in multi-factor performance  measures, 2) determine the opportunities for future research in using multiple  performance criteria and the Theory of  Constraints, and 3) the feasibility of using these concepts to develop a simulation to address performance management  in a highly-sensitive multi-objective environment.  To meet these objectives, two analyses of current research in the area were conducted. The first analysis was  on multi-factor performance measures . The critical measures were chosen from Sink and Tuttle: productivity,  efficiency, effectiveness, quality, and budgetability. The second analysis  was on the use of the Theory of Constraints  principles, performance measures , and scheduling. The results showed little research on either performance  measurements for operations with multiple factors that define s uccess or the use of Theory of Constraints principles  to refine performance measures . This study concludes that the lack of studies in these areas  indicates that further  research on of multi-factor performance criteria and the Theory of Constraints is warranted and that a simulation could  be developed as a predictive tool for management to understand interactions in a complex system.   Keywords  Multi-factor Performance Measures, Theory of Constraints, Scheduling, Simulation  Introduction  Ours is an age of evolution and one of the drivers of evolution is technology. As technology has evolved, we find  ourselves in a world filled with data. Technology has also resulted in increasingly complex products. One only has to  look at today’s consumer products to see the complexity. As the interaction between components have increased, the  various components form an increasingly complex system of systems. Similarly, business systems have also increased  in complexity. As bus iness systems become more complex, business leaders increasingly rely on performance  measurement systems to provide them with the information necessary to manage their business. W. Edwards Deming  states that “management is prediction” (Deming, 2000) . Leaders have used metrics to help predict for centuries. As  early as 1494, in his Summa de Arithmetica, Geometrica, Proportioni, et Proportionalita, Luca Pacioli presented basic  financial measures as a means to evaluate business performance. From the period of Pacioli well into the 18th century,  the primary focus of businesses was centered on the calculation of profit and loss of their ventures  (Euske & Zander,  2005). In the late 19th century, competition forced companies to be more efficient and this drove companies to consider  factors other than financial measures. The introduction of using both financial and nonfinancial measures offered the  opportunity to capture multiple aspects of performance (Euske & Zander, 2005).  An example of a current performance management system  (PMS) that uses financial and nonfinancial  measures is the popular Balanced Scorecard. Using groupings of key performance indicators, the Balanced Scorecard  uses four specific perspectives based on the vision and strategy: financial, customer, learning and growth, and internal  business processes (Kaplan & Norton, 1992) . However, in  the complex systems of today, one must ask, “Is that  enough?” A critical analysis of the Balanced Scorecard reveals that it is primarily a measurement system more suited  to top-level management decision support and that the Balanced Scorecard fails to include a system analysis function  better suited to support lower level decision makers. This same analysis also indicated that although the Sink and ",gmail.com,,,46.3144754,11.0480288
52,A SYSTEMIC VIEW ON GAME THEORY: MODELING A GAME OFBATTLE OF THE SEXES USING ARCHETYPES AS PROOF OFCONCEPT,@oregonstate.edu,"Game theory, system dynamics, battle of the sexes, success to the successful, archetypes ","Game theory studies the strategies of two to n players who must make inter -related decisions. It does this by setting  players in a competitive game environment where they must analyze their own and the other player(s)’s strategies to  determine which move offers the greatest self -payoff. Due to its applicability, game theory concepts have been  applied to a wide variety of fields, primarily economics but also biology an d political science. Within game theory,  there has been a push to better model the dynamic strategies and outcomes of games. The current tools used to model  game theory are best suited towards modeling dynamic behavior of simple, unitary systems. However, games  between multiple players with their own goals lead to complex, pluralist or even complex, coercive systems which  current tools are not able to accurately model. The objective of this research is to investigate the applicability of  system dynamics to model game theory behaviors. This study modelled a finitely repeated two player rendition of the  ‘Battle of the Sexes’ game with two Nash equilibria using system dynamics. The Success to the Successful system  archetype was used to model the behavior of thi s game. A stock and flow model was created from this archetype that  was able to achieve the same results expected from traditional game theory models. To better represent real human  behavior, an initial learning phase was incorporated to the model to illustrate how players reach Nash equilibrium.     Keywords  Game theory, system dynamics, battle of the sexes, success to the successful, archetypes    Introduction  Game theory studies decision making strategies in a competitive environment ( Mendelson, 2004). Speci fically, it  studies the interactions between entities (or players) in a fictional scenario (or game) where each entity attempts to  maximize its own outcome (or payoff) given the strategy of the other player(s). Historically, game theory has been  used to de velop economic models which predict the behaviors of agents who interact with each other within an  economic environment. Major economic applications of game theory include predicting oligopoly behavior using a  Cournot competition model, Stackelberg competi tion model, and Bertrand competition model (Romp, 1997). Game  theory has also been used to develop economic models of market competition and international policy coordination  (Romp, 1997). It has also been used to model consumer behavior (Mailath & Samuels on, 2006). Recently , game  theory has become multidisciplinary given  its general applicability. It has seen recent applications in such fields as  biology and political science (Mendelson, 2004).   Game theory can be separated into two distinct branches: non -cooperative and cooperative games (Romp,  1997). Non-cooperative games models the individual actions and preferences of each player (Leyton -Brown, 2008).  In non-cooperative games, players are not allowed to discuss strategies with each other prior to making  his/her own  move (Mendelson, 2004). Cooperative games allow for communication among players and models how coalitions  form and payoffs are distributed between those players (Leyton-Brown, 2008). Each of these game types can be  further broken down into sta tic and dynamic games. Static games model a single event where players play the game  according to discrete strategies to achieve discrete payoffs. Romp (1997) states that players make their move  independently and without prior knowledge of the other player’s past choices. Dynamic games model two scenarios. ",oregonstate.edu,Oregon State University,United States,44.56305595,-123.28392337694638
53,PROPOSED METHODOLOGY FOR PROCESS IMPROVEMENT ATOREGON STATE UNIVERSITY ATHLETIC DEPARTMENT TEAMTRAVEL OPERATIONS,@oregonstate.edu,"Systems Thinking, Critical Systems Thinking, Total Systems Intervention, Local Systems Intervention ","Oregon State University (OSU) Athletic Department oversees 18 sports units, each v arying in terms of technical and  cultural aspects.  Team travel arrangement methods within OSU Athletic Department lack standardization between  sports units.  Combined with a tight budget, this can lead to travel process sacrifices in comfort, time , safety, and  overall well-being.  The lack of  standardized processes oftentimes leads to  inconsistencies when choosing mode of  transport and lodging, and high levels of variability with regards to cost and record keeping.  The outcome of this  paper is the FIR (Familiarization, Intervention, and Refinement) methodology to assist OSU Athletic Department in  improving current team travel operations.  The methodology follows the philosophy of Critical Systems Thinking and  its commitments of critical awareness, improvement and pluralism .  Conflict and incommensurable variabilities  between sports units will be addressed by considering the perspectives of all stakeholders and seeking a consensus  prior to implementation.  This research is relevant to the Engineering Management community as it will create a  practical implementation of Critical Systems Thinking within a sports organization.    Keywords  Systems Thinking, Critical Systems Thinking, Total Systems Intervention, Local Systems Intervention    Introduction  Oregon State University (OSU) Athletic Department supervises 18 sports units (also known as athletic programs or  sports teams), comprised of roughly 500 student -athletes and over 200 staff members.  The sports units differ  in (1)  technical aspects such as size, gender, amount of support staff, budget, sports season and schedules and (2) cultural  aspects such as values, preferences and philosophies.  The budget for Team Travel  operations is scarce, and there is   no standardized process set in place for expenditures.  This provides flexibility for travel schedulers, however it does   not guarantee that resources are used effectively.  Additionally, for many teams the Team Travel budget is a significant  portion of their overall budget, meaning that resources needed elsewhere in the overall budget commonly comes from  the Team Travel budget.  This leads to sacrifices being made that affect comfort, safety, performance and overall well- being of those partaking in Team Travel operations. Examples of sacrifices include:   1. Increased time and effort for travel schedulers to find innovative solutions to minimize costs.   2. Use of vans rather than buses, despite being less safe and more difficult to “herd” when driving in large cities.  3. Driving for long time periods rather than flying.  4. Leaving early or arriving late due to plane times, affecting student academic attendance and performance.  Sports units have a hard time standardizing T eam Travel operations because of their dissimilar identities and  incommensurability in technical and cultural aspects.  This lack of standardization affects time consuming tasks (such  as creation of agendas and record keeping), which places the focus on logistics rather than the performance of student- athletes.  Increased standardization would address less-than-ideal payment methods, such as coaches having to carry  large sums of cash to pay for food, or using personal credit cards and needing to go through a lengthy reimbursement  process.  Finally, standardization would assist in combining the voices of all sports units into a central bargaining  power that would generate better prices and customer service from transport ation and lodging services. Currently the ",oregonstate.edu,Oregon State University,United States,44.56305595,-123.28392337694638
54,PROBABILISTIC SOLAR POWER FORECASTING THROUGH TREEENSEMBLE METHODS,@gmail.com,"Solar power forecasting, probabilistic forecasting, pinb all loss, quantile regression, gradient boosting, random forest, ","Solar power forecasting has attracted more and more interests due to the increasing penetration of the solar power  into the grid. Utilities use s olar power forecasts for system operation and planning purpose. However, there exist  great uncertainties on the availability of solar power supply due to the dynamic weather situation. As a result, utilities  often have hard time to use point forecasting results to support their operational and planning decision making. I n  such case, probabilistic forecasting, which can be scenario -based and/or in the form of quantile, density function, or  intervals, can provide more comprehensive information  about the future. In this paper , we present our investigations  on several popular machine learning techniques , namely, gradient boosting tree , random forest, and extremely  randomized tree. The results show (1) gradient boosting tree and extremely randomized tree perform better in  predicting high percentiles while the three methods have  similar performance for predicting low percentiles; (2) the  relative importance of the explanatory variables varies while predicting different quantiles.     Keywords  Solar power forecasting, probabilistic forecasting, pinb all loss, quantile regression, gradient boosting, random forest,  extremely randomized tree    Introduction  Solar power forecasting is the process of predicting  the electricity generated from solar power. With the increasing  penetration of solar power into the grid, sola r power forecasting has attracted more and more interests from the  industry and the academy. Based on the resolution of the forecasts, solar power forecasting problem can be  categorized into point forecast ing and the probabilistic forecast ing. The first one provides a single pr edicted value  for every step into the forecast horizon, while the latter one provides predicted intervals for every step into the  forecast horizon.   The availability of solar power is mostly driven by solar irradiance together with air density variables su ch  as temperature, humidity, and etc.  Previous research has focused on building point forecast system based on these  independent variables and a variety of methods have been explored including artificial neural network(ANN),  ARIMA, and k-NN (Inman, Pedro, & Coimbra, 2013).   Due to the great uncertainties in these weather conditions, utilities often have hard time using point  forecasting results for their operational a nd planning decision making.  Probabilistic forecasting, which can be  scenario-based and/or in the form of quantile, density function, or intervals, can provide more comprehensive  information about the forecasting variability at each future time point and facilitate management decision .  Probabilistic solar power forecasting w as firstly promoted in Global Energy Forecasting Competition 2014  (GEFCom2014) (Hong et al., 2016) . Many modelling techniques have been utilized  in this competition and showed  promising performance. Data mining models become popular choices among the winning teams, and they have been  able to extend those models like gradient boosting, k-NN and random forest  for probabilistic forecasting purposes  (Nagy, Barta, Kazi, Borbély, & Simon, 2016)(Huang & Perry, 2015). ",gmail.com,,,46.3144754,11.0480288
55,ECONOMIC FEASIBILITY OF RENEWABLE ENERGY POWEREDSTREET LIGHTING: A CASE STUDY,@d.umn.edu,"Energy Efficiency, Renewable Energy, Streetlights, LED ","Some major issues associated with the current use of fossil fuel include concerns about energy security, climate change  and negative impacts on the environment. In addition, there are concerns related to the supply and cost of conventional  energy sources due to limited resources and widely fluctuating prices. These issues can be addressed by the utilization  of renewable energy which has minimal impact on the environment and which represents an unlimited resource. This  research investigates the replacement  of lighting systems powered primarily by conventional energy  sources with  renewable energy technologies using a case study in the United States . An analysis was conducted to determine the  economic feasibility of replacing conventional streetlights with ener gy efficient lighting and renewable energy  systems in the city of Duluth, Minnesota. This analysis compared four alternatives over a 25-year period with the goal  of establishing the alternatives that represent the best opportunity for energy efficiency and cost savings. Results of  this study provides insights for engineering managers on the economic impact of various alternatives when considering  energy efficient options and renewable energy sources for streetlights.    Keywords  Energy Efficiency, Renewable Energy, Streetlights, LED    Introduction  Streetlights are necessary to illuminate roads and pedestrian sidewalks but they can represent  a significant share of  utility bills. In cities, streetlights  can be a significant financial burden and can account for close to one third of the  electricity cost (Kaleem, Ahmad, & Lee, 2014). This cost can be reduced considerably by the use of more efficient  lighting. For instance, a light emitting diode (LED) can increase energy efficiency by 31% when compared to a high- pressure sodium (HPS) light bulb (Huang, Lee, Jeng, & Hsieh, 2012). Furthermore, some LED models for streetlights  have life span of 10 years compared to four to five years for the high-pressure sodium bulbs (Luckow & Hirsch, 2013).  These characteristics make LED an attractive option for any city. A variety of options including efficient lighting and  renewable energy use can be used  by cities to increase their energy efficiency, reduce greenhouse gas emissions and  save money.   The economic and environmental impact of using efficient lighting and/or renewable energy  systems  compared to conventional lighting systems has been documented in previous studies. Luckow and Hirsch (2013)  compared the performance of induction, LED and HPS streetlights in Minneapolis, MN and evaluated several factors  including energy consumption, operating costs and light quality. The study found that the significantly higher cost of  LEDs was partially offset by savings from energy efficiency and reduced maintenance. The LEDs also had better light  output. Chung, Ho, Hui, and Mai (2005) reported on light bulbs containing long lasting dimmable systems controlled  by electronic remotes. This dimmable system implementation conducted in China affected 8 ,000 lights and resulted  in a 27% energy savings with an unchanged amount of crime reports and roadside accidents.  A study by Georges &  Slaoui (2011) on the conversion of conventional highway lights  to hybrid wind/solar energy systems emphasized the  need to reduce carbon emission levels in the city resulting from conventional energy sources. Kwon, Weidemann, and  Cinnamon (2008) reported on a solar and wind hybrid light pole project in Duluth, Minnesota and concluded that the  hybrid light pole is ideal for rural applications where a power grid is lacking or impractical.   This paper considers the implementation of small solar and wind systems  along with more efficient lighting  in the city of Duluth, Minnesota. According to Bull (2001), the two most abundant and clean technologies of the ",d.umn.edu,University of Minnesota - Duluth,United States,46.8203898,-92.08527412081386
56,CRITICAL SYSTEM THINKING ON ENTERPRISE ARCHITECTURE,@oregonstate.edu,"Enterprise architecture, critical system thinking,SSM. ","Enterprise architecture is the blueprint that helps organizations to achieve their functional goals while balancing  various perspectives as a complex system. Enterprise architecture must also match the enterprise’s weltanschauung,  purposes, and context. Therefore, robust enterprise architecture is built by considering 1) all enterprise components  (departments and branches); 2) components changing behavior and structures over time; 3) their interdependence  within the enterprise; and 4) their  alignment with the enterprise weltanschauung, purposes, and context. Problems  arise in implementation stage of enterprise architecture as there is lack of collaboration when in the designing stage.  The objective of this research is to apply Soft Systems Methodology on enterprise architecture, to investigate the  applicability of critical system thinking principles into modeling enterprise architectures. Using creative design of  methods, the weltanschauung, context, and boundaries of the enterprise architecture are clarified.  The resulting  approach presents a first step towards a systemic approach for engineering and management of a reliable enterprise  architectures.     Keywords  Enterprise architecture, critical system thinking,SSM.    Introduction  Globalization removed traditional constraints such as distance, culture and technology. As those boundaries fade,  organizations start facing more complexity in terms of continuous change in the enviorenment having considerable  impacts on oganizations. For this reason, a clear, easy to follow structure is needed for organizations to manage their  arising complexity they are facing. Enterprise is a type of organization as it consists on social entities with  identifiable boundaries and goals (Robbins, 1987). Enterprise architecture, with several definitions, can be  practically defined as “a consistent and coherent set of design principles” (Nakakawa, Bommel and Proper, 2011). It  provides a viewpoint to study the enterprise , builds bridges between enterprise branches,  and guides the  transformation of the enterprise. e nterprise architecture has been applied to different areas such as IT and business  strategy, providing positive outcomes towards communication and management. Various forms of enterprise  architecture, from the Zachman Framework, the Open Group Architecture Framework (TOGAF), to the Federal  Enterprise Architecture Framework (FEAF),  have been developed to provide different points of view towards an  enterprise.  However, limitations of Enterprise architecture exist a t the implementation stage. Enterprise architecture is  designed by enterprise architects who might not be familiar with the purpose and goals of all stakeholders involved.  Different perspectives need to be taken into account in order to guarantee the implementation and effectiveness of  such architecture. Mezzanotte and Dehlinger (2012) summarized that problems involved in the implementation stage  include low tolerance for change, misunderstanding, power distribution and distrust. The key issue leading to th ese  problems is the lack of collaborations , both internal and external,  during the designing stage of e nterprise  architecture.  System with complex  human interactions is described as a human activity system by Checkland (1981).  Since enterprise architecture is aiming to address problems in human activity systems, Soft Systems Methodology  can be applied to better analyze the complexity of the system. This paper introduces a systemic approach for  enterprise architecture. Enterprise architecture will be analyzed using soft systems methodologies, studying the  Weltanschauung, purposes, and context in the creation and adjustment stage of e nterprise architecture. Business part ",oregonstate.edu,Oregon State University,United States,44.56305595,-123.28392337694638
57,BAS AND CYBER SECURITY: A MULTIPLE DISCIPLINEPERSPECTIVE,@uncc.edu,"Cybersecurity, BAS, Facilities Management ","The traditional view of facility management (FM) previously included task s which were more of a physical nature in  terms of the respons ibility of the building. Newer FM roles now include maintaining critical operations through the  use of information technology (IT) and automated controls. Therefore, these changing operations now include new  concerns for facilities personnel, who today  typically must work in conjunction wi th subcontractors and IT staff for  installation as well as operations. Facilities personnel are now also becoming aware of the needs to secure university  (or any campus setting) administrative and facilities data. This awa reness has created an additional layer of concern  and responsibility for facilities management personnel. Although publications often address cyber -threats to campus  operations, rarely have these topics included what the specific concerns might be for faci lity managers regarding the  potential threats. Additionally, rarely has the discussion addressed the role of the stakeholders with regards to  the  mitigation of those concerns.    Keywords  Cybersecurity, BAS, Facilities Management    Introduction  Facilities Management (FM) is the term used for duties associated with managing the operations of a building. FM   often exists with segmented personnel roles due to the multitude of responsibilities for a facility. This segmentation is  what also makes the capabilities  of building automation so appealing  because it provides a control system for  operations. Building automation improves communication and operations, but it is only possible through network  access – thus introducing concerns for cybersecurity due to new channels opened for an attack. New construction and  renovation projects frequently include networked building automation systems (BAS) which are typically contracted  work for the installations. The project team consists of the designer, installer, and sometimes a building commissioning  agent (C xA) and the facilities manager.  Although cybersecurity has been a discussion point for years, rarely is it  outlined for a project  team in terms of specific responsibilities. T his study aimed to establish a  perceived list of  concerns and responsibilities and the team roles concerning protection from a cyber attack . A survey instrument was  utilized to collect the perceptions from four stakeholder  groups who most typically have a role in either the initial  installation or the management after installation of the system . The four groups included : information technology,  facilities and operations, BAS installers, BAS consultants or Commissioning Agents (CxA). Although the current  relevance of cyber security is well known, the importance of this study is to determine more specifically, the perceived  concerns for the stakeholders and their personal responsibilities in terms of risk mitigation.     Background  The existence of a cyber threat on an intelligent building is imminent, regardless of the purpose of the attack. Part of  the attraction to attackers is the capability of malicious agents to attack anonymously (Fisk, 2012). In a facilities  campus setting, the networked systems are larger and therefore have more available entry points. The organizational  mission often includes the need to provide access to the network. This is especially true in the case of higher education  where autonomy and shared information is necessary. However, this mission is counter intuitive to many of the efforts  to stop cyber-attacks. Additionally, numerous student and faculty personal computers and smartphones are brought to ",uncc.edu,University of North Carolina at Charlotte,United States,35.311795,-80.741203
