,Title,email,KeyWords,Abstract,domain,Institution,Country,Latitude,Longitude
37,DELIVERING V ALUE TO THE CUSTOMER USING DISTRIBUTED SOFTWARE TEAMS: IDENTIFYING THE KEY RESEARCH FACTORS,@knights.ucf.edu,,"The intent of this paper is to identify key research factors to understand the performance of distributed software development teams. Based on the author's experience in leading distributed teams, the need to enhance team performance is identified as critical to success. Also, with the switch to a ""New Normal"" work environment, there is increasing use of distributed, remote teams. The researcher conducted a systematic literature review in the areas of agile software development, teams, and distributed teams. Results of the systematic literature review are provided and include the taxonomy of factors, sub-factors and variables. Engineering Managers may use this paper to understand the dynamics in their distributed teams. Engineering Management Researchers may use this paper to help identify the important factors focused on distributed software development team performance. Introduction Every project is governed by cost, schedule, and technical constraints, commonly known as the Iron Triangle, Project Management Triangle, or Triple Constraint Theory. Given this, every project is a compromise. Spend more money or less, make the project more technically sophisticated or simpler, shorten or lengthen the time to deliver the desired features the customer is paying to receive. Businesses continuously evaluate methods of productivity , identifying barriers to success, to deliver more in less time for less cost. With software development projects becoming more complex than ever, many businesses are looking to reduce their labor costs while creating products faster. Some companies are looking to build the product using cheaper labor, while others go global to find an available and qualified workforce. Regardless of the initial reason, labor or workforce, and what is being created, the businesses need their teams to succeed. Too often these teams fail over a short period of time. The successful usage of globally distributed software development teams has proven difficult for many companies in many parts of the world. With an idyllic goal of reducing labor costs and developing software on a continuous cycle, the panacea of globally distributed teams (GDT) has proven to be elusive (Ghafoor, Shah, & Rashid, 2017). GDT, for the context of this paper, refers to any distributed development team that is separated by space, buildings, states, or time zones. The idyllic goals of cheap labor and continuous development are elusive primarily because team performance is multidimensional. It is based on unique people and therefore results in  unique teams. The dimensions that make up the team’s ability to perform are directly tied to each team member’s personality. The person-fit to the team impacts the cohesiveness of the team and the overall team performance (Driskell, Salas, Goodwin, & O’Shea, 2006). Significant variables such as trust, knowledge of business, skillset knowledge, development process, continuous integration/continuous deployment, automated testing, and other essential factors influence team culture and performance. A scrum team's (a sub-team to the whole development team) individual performance impacts the other teams in a similar but aggregate way as each individual impacts the scrum team. The scaled development team (the set of scrum teams), working together or distributed, contribute to the quality, on-time, on-budget delivery to meet the customer's needs. The degree of alignment of the team of teams governs the overall project performance or success. We have all seen teams that cannot get anything done, and we wonder where the problem lies. If you have ever seen high-performance teams, they can be amazing. Regardless of the team’s current performance, understanding what governs performance is key to identifying, monitoring, and correcting issues. Experience gained from more than 25 years of software development and management demonstrates that many factors control and influence the success or failure of a software development project. External influences, such as unmanaged change to current scope of work, may ruin a project. Poorly written contract vehicles may ruin a project. Misaligned customer expectations may ruin a project. These conditions are regular and significant influences impacting a software development team and the success or failure of the project. Internal factors may also contribute to project failure and include everything from",knights.ucf.edu,,,46.3144754,11.0480288
38,DISTRIBUTED PROJECT TEAMS: OBSERVATIONS FROM THE LEADER’S SEAT,@knights.ucf.edu,,"The intent of this paper is to articulate observations concerning project management of distributed teams during the pandemic of 2020.  Utilizing factors identified through research, the author compares these factors to the real-world impact on distributed teams in our “New Normal.” Engineering Managers can use this paper to understand and act accordingly to dynamics within their distributed teams.  Engineering Management Researchers can use this paper to help identify the essential variables focused on distributed software development team performance. Introduction March 2020, the world stopped being normal. What we thought was just two weeks working from home became a much longer arrangement. Beginning in January 2020, we started a new internal research and development  project. Our goal was to build the minimal viable product (MVP) as a re-architecting effort of the core product in our division. This effort mapped to the strategic plan and roadmap of our division. In March, a bit over two months into our efforts, everyone was sent home. W ith the distractions of our home, our family, and the negative news in general, questions regarding the team’s productivity flew to the forefront of our minds. One team member, engaged earlier in 2019, postponed his wedding. The couple rearranged their plan to marry in a small, quiet ceremony on Pi Day, March 14 . Their honeymoon was postponed, rescheduled, canceled, rescheduled again, and canceled again. Their honeymoon is now scheduled for later in 2021, and we are all hopeful t hey get to take that trip. The team watched the couple navigate through turbulent pandemic times, suffered with them, supported them, and ultimately bonded through the shared experience. Another team member adopted a puppy right as the shutdown began, an adorable black labradoodle. As the team locked down, we got to see the puppy grow via video meetings, bark to go out just as someone was about to present, or bark at someone walking by the house. With all of us in similar situations, we laughed, were embarrassed together, and bonded through the shared experience. As the product owner on this agile software development team of about nine, the following observations are from the leader’s seat. This paper, a case study for the “New Normal,” is based on a  building theory approach to research. With over 25 years of experience in software development and software project management, this case study combines development experience, knowledge from academic research into Globally Distributed Teams , and identified key factors from literature. The research data and theories therein are viewed through the lens of the internal software development program to produce the shaping hypotheses (Eisenhardt, 1989). There is a wide variation in factors found in the literature for a given team or distributed team. However, literature research does consistently consolidate to a set of team practices. The consolidated team practice factors of Process, People, Organization, Technical/Project, and Leadership characterize a team’s contribution to the overall team performance, as shown in Exhibit 1 (Park, 2021). Exhibit 1. Consolidated Team Practices to Deliver Value. Process Observations The Process factor for team practices includes methodology and structure around the agile framework used to develop software. This includes meetings and activities such as the  daily standup, user story management, code reviews, closing user stories, and demo at the end of iteration. As an extension of the Agile Scrum process, in several books Gene Kim and others propose an automated test and delivery solution that includes both software development and Team Prac�ces Delivering ValueProcess People Organiza�on Technical Project+ + + = Team Leadership+",knights.ucf.edu,,,46.3144754,11.0480288
39,COVID-19 TESTING STRATEGIES IN POST-SECONDARY EDUCATION INSTITUTIONS: CASE STUDY OF CLARKSON UNIVERSITY,@clarkson.edu,"COVID-19 Testing, Academic Institutions, Pooled Testing","During the pandemic, post -secondary education institutions specially universities which have not gone fully online had to develop strict and reliable strategies to minimize the probability of an outbreak. The major efforts include COVID-19 testing, contact tracing, and social distancing. This study has focused on COVID -19 testing which is the costliest, but the most essential operation and it is exclusive ly the responsibility of the universities. As such, it is worthwhile to look at ways to improve the testing procedure used at campuses. For instance, analyzing how to decrease the cost associated without compromising the reliability of the testing procedur e; or increasing the number of the testing with the same budget, etc. As a case study, we analyzed the COVID -19 testing procedure at Clarkson University currently testing 300 students a week to sample the prevalence on campus and attempt to stop COVID -19 at its source. While it is a good start, the question rises whether Clarkson is leveraging its resources in an optimal way. Throughout this analysis, pooled testing is looked at as a viable option to reduce cost or be able to test more students at the same cost. Keywords COVID-19 Testing, Academic Institutions, Pooled Testing Introduction Over the course of 2020, the COVID -19 pandemic has changed the daily lives of many people and institutions. One group that is particularly affected is universities and colleges. COVID-19 has affected most university processes including the delivery of course material, the social climate of universities,  the rules surrounding dining and residential living, and so on . Additionally, COVID-19 has pressured the economic oper ations due to the change in processes (“The Impact of Coronavirus,” 2020) .  As some small, private, non -profit post -secondary institutions are already struggling financially (Butrymowicz et al., 2020) , dealing with COVID-19 on campuses in an efficient and effective way is vital for these institutions to keep their doors open. The issue surrounding post-secondary education institutions and COVID -19 is twofold. On one side, if colleges remain open, they need to implement costly precautions to keep the student  body, faculty, and staff safe like surveillance testing, adapting the classrooms and lecture halls to meet safety regulations, and provide PPE and sanitary supplies. On the other hand, if students learn entirely remotely, the school is at risk of losing substantial amounts of revenue through room and board (“Trying to curb COVID-19 on campus,” 2020). Additionally, colleges taking an in- person approach were at risk of needing to close their campus if COVID -19 were to spread throughout the campus community. This could result in wasted money through the preparations of making the campus COVID-19 ready and potential reimbursement of room and board costs while ultimately putting the members of the campus community at risk through contracting the virus. Colleges and universities witnessed this firsthand when trying to make the appropriate decisions on how to run their Fall 2020 semesters. Most colleges had some form of in person classes whether primarily in person, hybrid, or primarily online, while only about one in ten colleges opted to be fully in person (“COVID-19 Data Dashboard,” n.d.). As of November 19th. 2020, the New York Times reported over 321,000 cases of COVID-19 at over 1,700 campuses (The New York Times, 2020) . Compared to the estimated 13,295,602 t otal cases in the United States on November 19th, 2020 (Centers for Disease Control and Precention, 2020) , meaning about 2.5% of COVID -19 cases were on college campuses. There are an estimated 19.7 million students enrolled in colleges and universities (National Center for Edcuation Statistics, n.d.) , which is about 6% of the estimated population of the United States (United States Census Bureau, n.d.) . While the pace of positive COVID -19 cases on college campuses is outpaced by the national",clarkson.edu,Clarkson University,United States,44.65958875,-75.00623974830918
40,HYBRID PROJECT MANAGEMENT MODELS: A SYSTEMATIC LITERATURE REVIEW,@gmail.com,"Hybrid Project Management, Hybrid Methods, Systematic Review.","Project management has always been seen as a guide to develop products and services efficiently, ensuring that task handling is aligned with the organization's strategy. However, companies have been challenged by the market in matters such as delivery spee d and high level of customization -  as a consequence of Industry 4.0. Initial project management models - defined by predictive characteristics -  have been gradually replaced by agile models, which were seen as ideal for newer scenarios. Nevertheless, after years following an agile-oriented trend, the companies are still facing challenges over efficient delivery and quality, either within agile or predictive models. Furthermore, frequently managers have to decide between agile or waterfall models for leading their projects, but always making a trade-off. As a result, most recently, project managers have applied best practices from both main models simultaneously, creating a hybrid context to project management. The main goal of this work is to analyze the evolution of project management hybrid model approaches in the literature to understand how researchers have studied and supported the depolarization of project management (agile vs waterfall). As a result, it is possible to notice clear evidence of studies being made in hybrid project management, confirming practical strategies applied in the industry. Keywords Hybrid Project Management, Hybrid Methods, Systematic Review. Introduction In the 70s, due to the product industry evolution, the waste and low efficiency of development processes boosted managers to seek for using new practices to obtain competitiveness. The need for planning and controlling the whole development raised a new era for product development by applying methods and measuring indicator s of quality and performance. Consequently,  that way of working was defined as a project, with peculiar characteristics that differentiate it from a simple operation: it is an effort to create or modify a specific product or service, being a temporary work with a clear beginning and end. To support all these changes, the industry began to hire professionals with such pragmatic and structured knowledge to ensure the application of implementation phases, the project managers. Subsequently, Project Management Institute  (PMI) was created aiming to compile management best practices. For a long period, project management was seen as a tool that required technical training and, alongside the organization’s internal processes, it could avoid the main problems associated with cost, scope and schedule. Hence, many authors cooperated with the emergence of the PMBOK Guide, which became a reference to organizations in different segments, sizes and locations. Even with its flaws, project management as defined than was a huge ally to project handling for many years - establishing that temporary effort along defined scope and cost would result in a product or service. Frequently in the 90s, the initial enthusiasm over project management was questioned, influenced by the effects of globalization and its demand for high performance. During this time, secondary areas of a project were heavily affected by market competition reaching a global level and straightening operational margins. Project managers questioned the correct applications of best practices and how could they solve roadblocks with more flexibility. To follow this development, many associations such as PMI and International Project Management Association  (IPMA) continuously researched answers and developed frameworks, methodologies, tools and discovered new research areas to close gaps identified",gmail.com,,,46.3144754,11.0480288
41,DEEP LEARNING-BASED DISASTER MANAGEMENT PLANNING AND RISK ANALYSIS OF FLASH FLOOD-PRONE REGIONS,@mst.edu,"flash floods, deep learning, neural networks, flood risk, Missouri.","An improved ability to predict flood events reduces risk to life and property. This research focuses on the use of deep learning algorithms to increase the accuracy and timeliness of flash flood predictions. Historical rainfall and Geographic Information System (GIS) data are used as inputs to a set of deep learning models. These models are then trained using historic flash flood event data to capture relationships between the weather and geographic data. Greene County, Missouri is used for this study as it encounters several weather events that have at times led to flash flood events. A risk analysis study is performed using this data to advance the current flash flood management strategies for the region. The data-driven approach is applied to publicly available data sourced from the United States Geological Survey (USGS), National Oceanic and Atmospheric Administration (NOAA), and National Weather Service (NWS). Keywords flash floods, deep learning, neural networks, flood risk, Missouri. Introduction Flash flooding events have been responsible for significant losses over the last few decades. In addition to economic losses, these events have also been responsible for damage to infrastructure, traffic disruptions, and several fatalities in the affected areas (Ashley & Ashley, 2017). To efficiently deal with the damage caused by flash floods, it is vital to locate flood -prone locations and determine the likelihood and consequences of these events so that flood risk management protocols can be determined t o ensure public safety. In addition, locating these locations will assist the city planners and local agencies such as the Missouri Department of Transportation (MoDOT) and Missouri State Emergency Management Agency (SEMA) in restoring the infrastructure e lements damaged due to flash flooding, improving post-disaster relief operations for the well-being of the affected residents. Literature Review Research has been conducted over the last few years to identify  the flood-prone locations and gauge the economic losses incurred by the local stakeholders due to flooding activity. Hydrological models based on LISFLOOD software are used to develop a European Flood Forecasting System (EFFS) and  predict values of vital flood parameters such as water depth and inundation extent  (Roo et al, 2010). To improve the existing flood warning protocols , hydrologic one-dimensional and two -dimensional flow models are proposed which can estimate both flood travel time and inundated areas in a risk -prone region (Ghimire et al, 2020 ). Various researchers are also relying  on computational intelligence methods to locate flood-prone locations and improve current flood warning and risk assessment protocols. A multilayer perceptron (MLP) is used to identify the time at which a swollen river might overflow its banks and cause flooding in the surrounding areas (S & S, 2020). Machine learning algorithms such as Alternating decision tree (ADT), functional tree ( FT), kernel logistic regression (KLR), multilayer perceptron (MLP), and quadratic discriminant analysis (QDA) are implemented to efficiently map the location s prone to flash flooding events and update corresponding watershed management protocols  (Janizadeh et al, 2019) . Particle swarm optimization (PSO) based models are developed to predict flash flood-prone locations and update flood susceptibility maps in Northwest Vietnam (Bui et al, 2019 ). Other research teams have taken research endeavors to calculate  the economic losses associated with both seasonal and untimely  floods. Direct economic damages incurred due to flooding are assessed by a team of German researchers to find areas of improvement that could  improve the critical processes of flood risk analysis and management ( Merz et al, 2010 ). A separate framework is proposed by  a Danish research team to efficiently conduct flood hazard and vulnerability assessment tasks and develop risk models for flood events impacting",mst.edu,Missouri University of Science and Technology,United States,37.9532435,-91.77426666814159
42,INNOVATING SUPPLY CHAIN MANAGEMENT THROUGH ENTREPRENEURIAL COMPETENCES,@csun.edu,"Supply Chain, Entrepreneurial Competencies, Corporate Entrepreneurship, Intrapreneurship, COVID -19","While Supply Chain Management (SCM) is a well -established field within the engineering management domain, the COVID-19 pandemic has exposed problems and uncertainties for manufacturers that source materials and components globally. Such pandemic related disruptions and unpredictable demand patterns are rendering pre- pandemic best practices of SCM obsolete due to the volatile and complex interconnections between suppliers and the logistics of goods movements. The authors of this article propose that SCM and demand management be viewed through an entrepreneurial lens. Therefore, research is needed to identify which aspects of global supply chain management have the greatest need for transformation and that could benefit most through the application of entrepreneurial competencies. This proposed research model includes a mapping between SCM process steps and entrepreneurial competencies along with proposed training and organizational changes to facilitate the implementation of such changes. Additionally, the authors propose entrepreneurial training for supply chain managers, since the se individuals are in the best position to innovate the SCM practices that are most susceptible to volatility and uncertainty in the post-pandemic era. Particularly since most current SCM training is process -based versus instilling an entrepreneurial minds et, this shift will help supply chain managers to think in ways that are more adaptive and innovative in the face of a turbulent environment . Keywords Supply Chain, Entrepreneurial Competencies, Corporate Entrepreneurship, Intrapreneurship, COVID -19 Introduction Supply chain management is an established field in the e ngineering management domain for the last 3 decades and has become a hot topic related to manufacturing, distribution, marketing, customer management and transportation (Mentzer et al ., 2001; Min et al ., 2019).  During this timeframe, corporations have turned increasingly to global suppliers for their needs due to which the complexity of getting the raw materials / components together for the actual manufacturing and then delivery of a pro duct to the customer  or end user  has really gotten a lot more complex. Additionally, since March 2020, the COVID pandemic has also added layers of complexity to the global supply chain, which were fairly complex to deal with, even pre -pandemic. The global pandemic combined with rapidly changing economic conditions and technological change, requires greater flexibility in the overall supply chains and also on the part of the companies that comprise the supply chain. In this paper, the authors will discuss some of the effects of the COVID-19 pandemic on the supply chain management processes.",csun.edu,"California State University, Northridge",United States,34.2407,-118.53
43,AGILE METHODOLOGY IN MANUFACTURING: ANALYSIS OF AN AUTOMOTIVE CASE APPLICATION,@pucpr.edu.br,"Agile Project Management, Manufacturing, Agile Manufacturing.","Agile methods for project management are constantly explored in the literature, no longer being exclusively linked to information technology (IT) projects. Among many approaches for agile project management (APM), some are extensively applied in different sectors, while others remain almost exclusive to software development and similar fields. In this article, we try to better understand how APM is performed outside of IT projects based on a case study of agile management application in the engineering fiel d. Through interviews, data is collected and qualitatively categorized inside of Nicolini’s five dimensions of practice (work and efforts, materiality, agency and creativity, knowledge, interests and power) applied to APM’s context. The case itself describ es a team inside of a multinational company from the automotive field that reestablished the governance over the tool disinvestment process of the company using agile methodologies. This article seeks to understand what APM practices are used inside of manufacturing projects and, in order to do so, uses traditional project management practices as comparison criteria. Finally, some APM practices are easily identifiable inside the case, while others were clearly restricted by organizational factors and, even though considered important practices of APMs, could not be applied in the case in question. Keywords Agile Project Management, Manufacturing, Agile Manufacturing. Introduction Until recently, talking about agile methods for project management referred only to IT projects. Lately, we have seen an increase in the application of this methodology, making it easier to find it in several other segments. Among these segments, we can see the applicability of agile methods for project management within the automotive industry. Today there are studies that have made it more accessible to understand agile methods for project management, highlighting the importance of empirical issues and their use in practice (Stettina and Heijstek, 2013). The purpose of this article is to understand the adherence of agile project management methods within the automotive industry. The study will take place through the observance of a case study through the vision of those who participated effectively in this type of project. Some of the biggest challenges perceived in the practice of agile project management methods are related to the difficulty of aligning and adhering to existing processes, and the commitment, management and allocation of resources. These challenges can be mitigated  by characteristics generally observed in projects that are managed through agile methods. These characteristics involve the alignment of coordination, involvement, and ease of planning (Stettina and Heijstek, 2013).  For the literature, agile project teams  take on many traditional project management responsibilities. When this statement is observed in a sample, it is possible to perceive a high degree of autonomy, stable teams, and divided responsibilities. Through the lenses of agile portfolio management, Stettina and Heijstek (2013), identify three characteristics that are common  in the literature in a team orientation perspective: commitment, transparency and  collaboration. Speaking about transparency, the literature considers as common characteristics a portfolio for the entire organization, other initiatives grouped in the portfolio and strategic backlogs.  For collaboration, common characteristics are close",pucpr.edu.br,,,46.3144754,11.0480288
44,ENERGY TRANSITION AND GLOBALIZATION – UNIQUE OPPORTUNITY FOR ENGINEERING MANAGEMENT,@me.com,"Energy Transition, Decarbonization, Democratization, Digitization, Globalization, Renewables.","As the world grapples with COVID-19 pandemic and, with increasing acceptance that climate change poses existential threat, globalization is once again coming to the fore of socioeconomic dialogue. A major lesson from the pandemic incident is that global communities are more entwined, and globalization has come to stay, though pace may be slowed but it cannot be reversed.  As global energy sources transits from fossil -fuel dominated system to energy system that accommodates renewables in the mix, both local and global dimensions will become significant in policy formulation and decision making (especially in areas such as energy security, inequality, climate change, economic growth among others). Global trade in energy is increasing, and with advent of renewable resources, the trend is expected to continue. To manage this trend during energy transition, energy producing, and consuming countries must forge enhance cooperation especially in policy formulation and implementation  - to ensure energy security for all stakeholders. Increasing disparity in wages and inequality gap will compel national governments to pursue policies that promotes energy transition with economic empowerment through deregulation, decentralization, and digitization. Engineering managers will play pivotal role in the effective implementation of such policies –  ensuring seamless interactions of processes (including infrastructure developments that facilitate environmental and economic benefits for all stakeholders). This paper will examine energy transition from the perspective of local content and globalization. In addition, interacting variables, and conflicting dimensions (energy security, climate change, inequality among others) will be discussed. Opportunities (global and regional) for engineering management within the context of energy transition will be highlighted. Overall, the objective of this paper will have been achieved with appropriate awareness  created for the engineering management community about opportunities within energy transition. Keywords Energy Transition, Decarbonization, Democratization, Digitization, Globalization, Renewables. Introduction Emergence of COVID-19 over the past several months  have influenced decisions on energy transition globally, and almost all stakeholders (governments, industries, various institutions etc.)  are now setting net zero carbon targets. According to international renewable energy agency (IRENA – see references below), energy transition is a pathway toward transformation of the global energy sector from fossil-based to zero-carbon by the second half of this century. And the main driver here is the concerted effort at reducing the carbon dioxide (CO2) emissions from energy activities. Prior to the advent of the pandemic in early 2020, there are ongoing dialogue within the global energy sector of the need to decarbonize, digitize and decentralize - or what I termed the 3-D journey. At the core of these efforts is energy security – though not at any costs, rather at affordable cost; allowing both the supply and demand sides to continually contribute to economic growth positively. Advent of the pandemic may have exposed the benefits (and challenges) of remote working and business operations; end of the pandemic will not likely lead to end of remote working and or business operations. Instead, it is envisaged that remote working and business operations will be integrated into the future of work –  this is outside the scope of this paper and discussions will be deferred to another time. However, energy transition trends are being accelerated through both action and or inaction of key stakeholders and, rhetoric and action may be slowly converging. Events such as adverse climatic conditions with impactful consequences on human lives, are providing data points for relevance of coordinated approach to energy transition (from fossil fuel).  Even with this recognition, global inequality at nation-state levels have created different challenges on fairness and equitability in energy transition strategies. These challenges were recognized by IEA (see references below) in its recent report: Net Zero by 2050 – A Roadmap for the Global Energy Sector. An excerpt from the report is stated below. This statement further corroborated my position on",me.com,,,46.3144754,11.0480288
45,DEVELOPMENT OF A CAUSAL MODEL TO EVALUATE FACTORS IN PERFORMANCE MEASUREMENT IMPLEMENTATION,@cofc.edu,"Performance measurement systems, implementation, Success factors, Causal loop diagram, Case studies","With increasing complexity in our systems, performance measurement (PM) is one of the strategic management tools that is being increasingly adopted to accomplish organizational goals and objectives. PM systems are developed in four phases- that is, design,  implementation, use and review phases. The implementation phase is dependent on the design phase and influences the use and review stages, respectively ; consequently, this phase is prone to more challenges than the other phases. Therefore, investigating the dynamics of success factors is important for the overall benefit and execution of PM systems. Since PM implementation  systems have no way to measure the inter - relationships between success factors, system dynamics (SD) is proposed to augment this shortcoming. SD thinking and tools appl y a holistic perspective to complex systems for diagnosis and decision -making by analyzing the relationship between factors. Therefore, the aim of this paper is to develop the causal relationships of success factors using data from published case studies. The relationships identified will be beneficial for managers and decision - makers to adopt management strategies that help manage resources better and continue to gain a more comprehensive perspective of behaviors  for an increased understanding of PM system  implementation. This will also provide a foundation for future work focused on  validating the model to  increase the effectiveness of PM imple mentation initiatives. Keywords Performance measurement systems, implementation, Success factors, Causal loop diagram, Case studies Introduction Organizational performance measurement (PM) systems provide frameworks and processes that organizations can adopt to meet their strategic goals and objectives for continuous improvement and competitive advantage (Taticchi et al, 2010; Bititci, 2016). PM systems also provide a holistic perspective for organizations as they consider both financial and non-financial viewpoints that give significant insights into operations (de Waal, 2002). Due to the ever changing business and global environments fueled by technological developments and globalization, organizations are looking to effectively design, implement and adopt processes that will ensure their success and survival  (Abernethy et al, 2021). PM frameworks provide the lens with which organizations can recognize elements  in their systems that will drive and sustain the strategic priorities (Melnyk et al, 2014). Therefore, PM frameworks have been increasingly adopted over the years by organizations.  PM systems are also being adopted across different industries including academia, healthcare, manufacturing, and transportation services (Oladimeji et al, 2020a). Although the potential benefits of PM have been highlighted in previous literature (Bititci et al, 2012; Franco - Santos, et al, 2012; Bititci et al, 2018) and the successful adoption of PM has been increasing, organizations still face challenges with the implementation of PM frameworks. The increased adoption of PM has not necessarily resulted in significant success of adopted frameworks (Nudurupati, et al, 2011) and literature suggest that the implementation phase of PM has a significant role to play in t he success of PM initiatives (Keathley and Van Aken, 2013). This is because unlike all the other stages of PM systems, that is, design, use and review, the implementation phase is the",cofc.edu,College of Charleston,United States,32.78432435,-79.93821381629525
46,SYSTEMS STATISTICAL ENGINEERING – HIERARCHICAL FUZZY CONSTRAINT PROPAGATION,@odu.edu,"Fuzzy Hierarchical Systems, Causal Bayesian Hierarchical Models, Systems Statistical Engineering .","Driven by a growing requirement during the 21st century for the integration of rigorous statistical analyses in engineering research, there has been a movement within the statistics and quality communities to evolve a unified statistical engineering body o f knowledge (Hoerl & Snee, 2010). Systems Statistical Engineering research seeks to integrate causal Bayesian hierarchical modeling (Pearl, 2009) and cybernetic control theory within Beer's Viable System Model (S Beer, 1972; Stafford Beer, 1979, 1985) and the Complex Systems Governance framework (Keating, 2014; Keating & Katina, 2015, 2016) to produce multivariate systemic models for robust dynamic systems mission performance. (Cotter & Quigley, 2018) set forth the Bayesian systemic hierarchical constraint propagation theoretical basis for modeling the amplification and attenuation effects of environmental constraints propagated into systemic variability and variety. In their theoretical development, they simplified the analysis to only deterministic constraints, which models only the effect of statistical risks of failure. Imprecision and uncertainty in the assessment of environmental constraints will induce additional variance components in systemic variability and variety. To make causal Bayesian hierarchical modeling more capable of capturing and representing the imprecise and uncertain nature of environments, we must incorporate rough or fuzzy functions and boundaries to model imprecision and grey boundaries to model uncertainty in constraint propagation at each system level to measure the overall impact on the organization variability and variety.  This paper sets forth a proposed research method to incorporate rough, fuzzy, and Grey set theories into Systems Statistical Engineering causal Bayesian hierarchical constraints modeling. Keywords Fuzzy Hierarchical Systems, Causal Bayesian Hierarchical Models, Systems Statistical Engineering . Introduction Many of the world's most challenging statistical problems are large, complex, and unstructured. Statistical engineering has been proposed to guide the integration of multiple statistical methods to address these large, complex, and unstructured problems (Hoerl & Snee, 2010) . Statistical engineering was initially defined as: "" The study of how to best use statistical concepts, methods, and integrate them with information technology and other relevant disciplines, to achieve enhanced results. "" (Hoerl & Snee, 2010) . It involves the integration of statistical thinking (often at the strategic level) with the application of statistical methods and tools (at the operational level). It has the potential to provide the missing tactical link that will drive the proper application of statistical methods based on a solid understanding of statistical thinking principles. Statistical Engineering typically involves the appropriate selection and use of multiple statistical tools integrated with other relevant tools into a comprehensive approach to solving complex problems. In literature, (Cotter, 2012) summarized previous studies that led to the proposal for statistical engineering, identified the gaps in knowledge that statistical engineering needs to address, explored additional gaps in knowledge not addressed in the prior works, and proposed a working definition of and body of knowledge for statistical engineering. In this paper, the author mentioned that rapid development in statistics and quality management cause failure to contribute to both academic and industrial domains. Quality experts do not seem to be using the latest published research, and scientists do not sufficiently inscribe the potential problems experienced by practitioners.  In addition, (Cotter, 2012)  stated that it is vital to verify that the empirical statistical model correctly represents the physics of the practical problem definition and validates the model 's predictive capability against actual systemic problem behavior. In other words, the closer the empirical statistical model r epresents actual systemic behavior, the more accurate and precise its predictive capability.",odu.edu,Old Dominion University,United States,36.8862699,-76.30972478839735
47,,,,,,,,46.3144754,
48,IMPACTS OF COVID-19 ON RENEWABLE ENERGY DEMAND AND CONSUMPTION,@csun.edu,"energy transition, renewable energy demand, risk mitigation for renewable energy, causal loop diagram, COVID-19.","The current coronavirus pandemic has had an enormous impact on the demands and consumption  of and thereby the trends associated with  renewable energy industries. The increasing serious environmental problems caused by consumption of fossil fuels make a strong case for transitioning to clean energy sources, which are less harmful to the environment. In this paper , the authors will conduct an overview of the literature related to changes in renewable energy (RE) demands and risk factors such as market, policy, technology and public acceptance as a result of COVID- 19 pandemic, and the emerging opportunities for clean energy transitions under the new policies being implemented, which support RE improvements. This study, by virtue of creating an overview of opportunities for renewable energy in a post-COVID world, could help build confidence and establish a knowledge b ase among decision makers for deployment of low -carbon technologies and fuels (renewable energy), as part of the recovery plans for a post COVID economy. Keywords energy transition, renewable energy demand, risk mitigation for renewable energy, causal loop diagram, COVID-19. Introduction Renewable energy (RE) has shown strong resilience during the COVID -19 pandemic, although many renewable energy manufacturing facilities, supply chains, and companies have been affected by the crisis and investors are concerned about the rate of return and risk of investment (Hosseini, 2020) . However, it is interesting to note that the share of RE has not decreased during the pandemic, which was a time when all the other sources of energy saw a decline in demand. To quantify this phenomenon, the authors would like to note that more than 260GW of renewable energy capacity was added globally in 2020, beating the previous year record by almost 50 percent  (State of Green, 2021). As primary energy demand dropped nearly 4% in 2020, global energy -related Carbon dioxide (CO2) emissions fell by 5.8% the largest annual percentage decline since World War II. Last year , the International Energy Agency (IEA) began to track energy demand and CO2 emissions trends on a monthly basis. According to them , emissions in the United States fell by 10% in 2020, but after hitting their lowest levels in April and May 2020, they started to bounce back. What happens to energy demand and emissions in 2021 and beyond, in a post COVID world, will depend on how much emphasis various governments put on clean energy transitions, in their efforts to boost their economies (IEA, 2021). As a result, in this paper, the autho rs have discussed the primary effects of COVID -19 related to renewable energy, including ways to potentially address them as well as considering the risks that may come into play while doing so. To set the world on a pathway towards meeting the aims of th e Paris Agreement, energy-related CO2 emissions need to be reduced by a minimum of 3.8% per year, from now until 2050 (IRENA, 2020). President Biden committed the United States to cutting emissions by half by the end of the decade at a virtual Earth Day summit  (Sengupta & Friedman, 2021). The focus of this study is to identify challenges and opportunities in RE sources, caused by various outcomes that have occurred due to COVID-19. Changes in energy demand and overall energy markets may cause acceleration in green energy transition. Selected insights from relevant literature will be discussed in this paper.  The authors have also included a causal loop diagram (CLD), which has been established for illustrating the impact of the COVID-19 pandemic on RE demand and consumption. The Demand section of this paper has a summary of U.S.",csun.edu,"California State University, Northridge",United States,34.2407,-118.53
